UH,Reserva,Valor,Data,Hora,Usuário,Qtde.,Motivo
405,55784666,168.63,1/1/2022,10:53:11 AM,CFIOR,1,ERRO DE LANÇAMENTO
511,55849601,-240,1/1/2022,12:18:41 PM,CFIOR,1,VALOR LANÇADO INCORRET
805,55512062,-291.9,1/1/2022,11:17:00 AM,CFIOR,1,ERRO DE LANÇAMENTO
805,55512062,-7.27,1/1/2022,11:17:00 AM,CFIOR,1,ERRO DE LANÇAMENTO
805,55512062,-291.9,1/1/2022,11:17:00 AM,CFIOR,1,ERRO DE LANÇAMENTO
805,55512062,-145.45,1/1/2022,11:17:00 AM,CFIOR,1,ERRO DE LANÇAMENTO
1010,55169228,-270.9,1/2/2022,09:37:28 AM,CFIOR,1,HOSPEDE NÃO CONSUMIU
1010,55169228,1043.7,1/2/2022,09:36:01 AM,CFIOR,1,ERRO DE LANÇAMENTO
1106,55879608,283.1,1/2/2022,04:39:22 PM,CFIOR,1,ERRO DE LANÇAMENTO
1109,55089445,-0.01,1/2/2022,06:37:54 AM,RFREITAS,1,ERRO DO SISTEMA
1109,55089445,0,1/2/2022,06:37:54 AM,RFREITAS,1,ERRO DO SISTEMA
202,55507255,626.84,1/2/2022,03:01:53 AM,RFREITAS,1,Erro de Laçto
205,55507298,626.84,1/2/2022,03:04:07 AM,RFREITAS,1,Erro de Laçto
211,53716906,2764.06,1/2/2022,02:54:06 AM,RFREITAS,1,Erro de Laçto
407,55858139,-25,1/2/2022,01:39:59 AM,RFREITAS,1,ERRO DE LANÇAMENTO
407,55858139,-1.25,1/2/2022,01:39:59 AM,RFREITAS,1,ERRO DE LANÇAMENTO
410,55169201,1043.7,1/2/2022,09:41:57 AM,CFIOR,1,ERRO DE LANÇAMENTO
511,55855334,509.58,1/2/2022,06:58:00 PM,CFIOR,1,ERRO DE LANÇAMENTO
701,55036961,576.25,1/2/2022,02:19:05 AM,RFREITAS,1,ERRO DE LANÇAMENTO
701,55036961,850.48,1/2/2022,03:06:28 AM,RFREITAS,1,Erro de Laçto
705,55828825,432.33,1/2/2022,02:57:12 AM,RFREITAS,1,Erro de Laçto
801,53663462,1275.72,1/2/2022,02:59:25 AM,RFREITAS,1,Erro de Laçto
805,55512062,-6.95,1/2/2022,12:12:08 AM,RFREITAS,1,ERRO DE LANÇAMENTO
805,55512062,-0.35,1/2/2022,12:12:08 AM,RFREITAS,1,ERRO DE LANÇAMENTO
805,55512062,-252,1/2/2022,08:46:59 PM,RFREITAS,1,ERRO DO SISTEMA
901,55181740,1239,1/2/2022,02:15:59 AM,RFREITAS,1,ERRO DE LANÇAMENTO
909,55169236,1043.7,1/2/2022,09:45:24 AM,CFIOR,1,ERRO DE LANÇAMENTO
110,55855709,469.58,1/3/2022,07:38:54 AM,LPADOVINO,1,ERRO DE LANÇAMENTO
1111,55415555,-88,1/3/2022,11:42:45 AM,LPADOVINO,11,HOSPEDE NÃO CONSUMIU
1206,55912303,-285,1/3/2022,10:47:00 PM,CFIOR,1,ERRO DO SISTEMA
301,55618626,-404,1/3/2022,10:34:59 AM,LPADOVINO,1,ERRO DE LANÇAMENTO
305,55740200,850.5,1/3/2022,12:16:15 PM,LPADOVINO,1,ERRO DE LANÇAMENTO
406,55339409,-15.05,1/3/2022,10:09:59 AM,LPADOVINO,1,ERRO DE LANÇAMENTO
406,55339409,-15.05,1/3/2022,10:09:59 AM,LPADOVINO,1,ERRO DE LANÇAMENTO
406,55339409,-15.05,1/3/2022,10:09:59 AM,LPADOVINO,1,ERRO DE LANÇAMENTO
406,55339409,-15.05,1/3/2022,10:09:59 AM,LPADOVINO,1,ERRO DE LANÇAMENTO
406,55339409,-15.05,1/3/2022,10:09:59 AM,LPADOVINO,1,ERRO DE LANÇAMENTO
406,55339409,-15.05,1/3/2022,10:09:59 AM,LPADOVINO,1,ERRO DE LANÇAMENTO
406,55339409,-301,1/3/2022,10:09:59 AM,LPADOVINO,1,ERRO DE LANÇAMENTO
406,55339409,-301,1/3/2022,10:09:59 AM,LPADOVINO,1,ERRO DE LANÇAMENTO
406,55339409,-301,1/3/2022,10:09:59 AM,LPADOVINO,1,ERRO DE LANÇAMENTO
406,55339409,-301,1/3/2022,10:09:59 AM,LPADOVINO,1,ERRO DE LANÇAMENTO
406,55339409,-301,1/3/2022,10:09:59 AM,LPADOVINO,1,ERRO DE LANÇAMENTO
406,55339409,-301,1/3/2022,10:09:59 AM,LPADOVINO,1,ERRO DE LANÇAMENTO
509,55077927,207.9,1/3/2022,09:34:55 AM,LPADOVINO,1,ERRO DE LANÇAMENTO
806,55754473,-15,1/3/2022,10:39:41 AM,LPADOVINO,1,ERRO DE LANÇAMENTO
910,55170862,-8.58,1/3/2022,06:39:20 AM,RFREITAS,1,ERRO DO SISTEMA
910,55170862,-8.58,1/3/2022,06:39:20 AM,RFREITAS,1,ERRO DO SISTEMA
910,55170862,-0.43,1/3/2022,06:39:22 AM,RFREITAS,1,ERRO DO SISTEMA
910,55170862,-0.43,1/3/2022,06:39:20 AM,RFREITAS,1,ERRO DO SISTEMA
910,55170862,-0.5,1/3/2022,06:39:20 AM,RFREITAS,1,ERRO DO SISTEMA
910,55170862,-0.5,1/3/2022,06:39:20 AM,RFREITAS,1,ERRO DO SISTEMA
910,55170862,-0.5,1/3/2022,06:39:20 AM,RFREITAS,1,ERRO DO SISTEMA
910,55170862,-0.5,1/3/2022,06:39:20 AM,RFREITAS,1,ERRO DO SISTEMA
910,55170862,-10.06,1/3/2022,06:39:20 AM,RFREITAS,1,ERRO DO SISTEMA
910,55170862,-10.06,1/3/2022,06:39:20 AM,RFREITAS,1,ERRO DO SISTEMA
910,55170862,-10.06,1/3/2022,06:39:20 AM,RFREITAS,1,ERRO DO SISTEMA
910,55170862,-10.06,1/3/2022,06:39:20 AM,RFREITAS,1,ERRO DO SISTEMA
910,55170862,-10.06,1/3/2022,06:39:20 AM,RFREITAS,1,ERRO DO SISTEMA
910,55170862,-10.06,1/3/2022,06:39:20 AM,RFREITAS,1,ERRO DO SISTEMA
910,55170862,-0.5,1/3/2022,06:39:20 AM,RFREITAS,1,ERRO DO SISTEMA
910,55170862,-0.5,1/3/2022,06:39:20 AM,RFREITAS,1,ERRO DO SISTEMA
1008,55167373,-8,1/4/2022,12:47:59 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
1008,55167373,-15,1/4/2022,12:47:59 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
1008,55167373,10,1/4/2022,02:11:22 AM,RFREITAS,1,ERRO DE LANÇAMENTO
1011,54864704,3861.7,1/4/2022,11:56:46 AM,CFIOR,1,ERRO DE LANÇAMENTO
1104,55907148,98.25,1/4/2022,02:13:29 AM,RFREITAS,1,ERRO DE LANÇAMENTO
1111,55238297,-39,1/4/2022,02:08:59 AM,CFIOR,1,ERRO NA IMPRESSÃO
1209,55890393,-120,1/4/2022,02:08:59 AM,CFIOR,2,ERRO NA IMPRESSÃO
306,55902170,-1.25,1/4/2022,07:15:09 AM,CFIOR,1,AUTORIZADO PELO GERENT
306,55902170,-25,1/4/2022,07:15:09 AM,CFIOR,1,AUTORIZADO PELO GERENT
311,54387469,-23,1/4/2022,02:08:59 AM,CFIOR,1,ERRO NA IMPRESSÃO
411,55068359,35.25,1/4/2022,07:58:23 AM,CFIOR,1,ERRO DE LANÇAMENTO
510,55887759,-12,1/4/2022,10:12:10 AM,CFIOR,1,ERRO DE LANÇAMENTO
511,55855334,-467,1/4/2022,09:34:13 AM,CFIOR,1,ERRO DO SISTEMA
511,55855334,-467,1/4/2022,09:34:13 AM,CFIOR,1,ERRO DO SISTEMA
102,55062334,-16,1/5/2022,03:18:03 AM,RFREITAS,2,LCTO EM DUPLICIDADE
1206,55912303,-60,1/5/2022,05:44:00 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
1206,55912303,-120,1/5/2022,05:44:00 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
408,55895654,-467,1/5/2022,10:50:28 AM,LPADOVINO,1,ERRO DO SISTEMA
408,55895654,-467,1/5/2022,10:50:26 AM,LPADOVINO,1,ERRO DO SISTEMA
410,55731899,165,1/5/2022,10:59:40 AM,JPALMEIDA,1,Erro de Laçto
410,55731899,-165,1/5/2022,11:00:39 AM,JPALMEIDA,1,ERRO DE LANÇAMENTO
510,55343260,-0.95,1/5/2022,07:51:34 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
510,55343260,-0.95,1/5/2022,07:51:34 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
510,55343260,-19,1/5/2022,07:51:34 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
510,55343260,-19,1/5/2022,07:51:34 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
604,55793509,332.32,1/5/2022,10:29:58 AM,JPALMEIDA,1,Erro de Laçto
610,55624243,-12,1/5/2022,04:50:59 PM,LPADOVINO,1,ERRO DO SISTEMA
710,55801544,197.66,1/5/2022,10:24:09 AM,JPALMEIDA,1,Erro de Laçto
802,55888399,-10.57,1/5/2022,08:31:15 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
802,55888399,-10.57,1/5/2022,08:31:15 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
802,55888399,-0.53,1/5/2022,08:31:15 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
802,55888399,-0.53,1/5/2022,08:31:15 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
907,55847919,-404,1/5/2022,02:19:59 PM,LPADOVINO,1,ERRO DO SISTEMA
