"UH","Reserva","Valor","Data","Hora","Usuário","Qtde","Motivo"
"608","58157484","12","5/26/2022","1:08:12 AM","RFREITAS","1","ERRO DE LANÇAMENTO"
"1005","58024328","52.5","5/26/2022","5:22:51 PM","CFIOR","1","ERRO DE LANÇAMENTO"
"905","57777748","148","5/26/2022","2:22:10 PM","CALOLIVEIRA","1","Erro de Laçto"
"204","57960577","149.1","5/26/2022","3:52:35 PM","CALOLIVEIRA","1","Erro de Laçto"
"1003","58007814","252","5/26/2022","3:29:49 PM","LPADOVINO","1","Erro de Laçto"
"905","57777748","344.4","5/26/2022","2:22:10 PM","CALOLIVEIRA","1","Erro de Laçto"
"904","58111042","392.45","5/26/2022","7:39:45 AM","IGPESSOA","1","Erro de Laçto"
"109","57814376","496.14","5/26/2022","4:09:30 AM","RFELIZ","1","Erro de Laçto"
"1011","58084096","579.6","5/26/2022","1:14:00 AM","RFREITAS","1","ERRO DE LANÇAMENTO"
"1109","58048960","595.35","5/26/2022","1:11:00 AM","RFREITAS","1","ERRO DE LANÇAMENTO"
"1209","57804397","630","5/26/2022","3:15:46 PM","LPADOVINO","1","Erro de Laçto"
"1005","58024328","-50","5/26/2022","5:22:51 PM","CFIOR","1","ERRO DE LANÇAMENTO"
"911","58293582","-470","5/27/2022","6:50:00 PM","CFIOR","1","ERRO DO SISTEMA"
"109","57850003","470.4","5/27/2022","2:28:46 PM","LPADOVINO","1","Erro de Laçto"
"809","57990816","-90","5/27/2022","1:45:16 PM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"809","57990816","-90","5/27/2022","1:45:16 PM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"809","57990816","-90","5/27/2022","1:45:16 PM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"809","57990816","-90","5/27/2022","1:45:16 PM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"106","58176349","-30","5/27/2022","10:01:00 AM","IGPESSOA","1","AUTORIZADO PELO GERENT"
"106","58176349","-30","5/27/2022","10:01:00 AM","IGPESSOA","1","AUTORIZADO PELO GERENT"
"106","58176349","-30","5/27/2022","10:01:00 AM","IGPESSOA","1","AUTORIZADO PELO GERENT"
"1208","58176438","-30","5/27/2022","10:02:34 AM","IGPESSOA","1","AUTORIZADO PELO GERENT"
"","","-18","5/27/2022","7:36:47 PM","CALOLIVEIRA","3","HOSPEDE NÃO CONSUMIU"
"903","57442487","-12","5/27/2022","7:00:00 AM","IGPESSOA","2","HOSPEDE NÃO CONSUMIU"
"","","-12","5/27/2022","7:36:47 PM","CALOLIVEIRA","2","HOSPEDE NÃO CONSUMIU"
"705","57502994","-8","5/27/2022","6:28:00 AM","RFREITAS","1","HOSPEDE NÃO CONSUMIU"
"","","-6","5/27/2022","7:36:46 PM","CALOLIVEIRA","1","HOSPEDE NÃO CONSUMIU"
"404","57965242","-5","5/27/2022","8:22:47 AM","IGPESSOA","1","HOSPEDE NÃO CONSUMIU"
"","","-5","5/27/2022","7:39:02 PM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"","","-5","5/27/2022","7:39:02 PM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"","","-5","5/27/2022","7:39:03 PM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"","","-5","5/27/2022","7:39:03 PM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"","","-5","5/27/2022","7:39:03 PM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"809","57990816","-4.5","5/27/2022","1:45:16 PM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"809","57990816","-4.5","5/27/2022","1:45:16 PM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"809","57990816","-4.5","5/27/2022","1:45:16 PM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"809","57990816","-4.5","5/27/2022","1:45:16 PM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"408","58176322","-4","5/27/2022","7:59:48 PM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"106","58176349","-1.5","5/27/2022","10:01:00 AM","IGPESSOA","1","AUTORIZADO PELO GERENT"
"106","58176349","-1.5","5/27/2022","10:01:00 AM","IGPESSOA","1","AUTORIZADO PELO GERENT"
"106","58176349","-1.5","5/27/2022","10:01:00 AM","IGPESSOA","1","AUTORIZADO PELO GERENT"
"1208","58176438","-1.5","5/27/2022","10:02:34 AM","IGPESSOA","1","AUTORIZADO PELO GERENT"
"","","-0.25","5/27/2022","7:39:02 PM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"","","-0.25","5/27/2022","7:39:03 PM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"","","-0.25","5/27/2022","7:39:03 PM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"","","-0.25","5/27/2022","7:39:03 PM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"","","-0.25","5/27/2022","7:39:03 PM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"106","58176349","35.5","5/27/2022","11:27:00 PM","CALOLIVEIRA","1","ERRO DE LANÇAMENTO"
"1105","57899053","362.25","5/27/2022","12:51:42 AM","RFREITAS","1","Erro de Laçto"
"308","58176365","378","5/27/2022","7:15:30 PM","CALOLIVEIRA","1","Erro de Laçto"
"306","58176373","378","5/27/2022","7:19:32 PM","CALOLIVEIRA","1","Erro de Laçto"
"907","57447640","-470","5/27/2022","2:19:00 AM","RFREITAS","1","ERRO DO SISTEMA"
"907","57447640","-470","5/28/2022","1:02:00 AM","RFREITAS","1","ERRO DO SISTEMA"
"408","58318283","326.55","5/28/2022","12:35:00 AM","RFREITAS","1","ERRO DE LANÇAMENTO"
"601","58034277","-174.2","5/28/2022","8:00:00 AM","RFELIZ","1","ERRO DE LANÇAMENTO"
"806","58276610","-31.5","5/28/2022","8:15:13 PM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"1106","58290176","-25","5/28/2022","12:25:00 AM","RFREITAS","1","LCTO EM DUPLICIDADE"
"601","58034277","-8.71","5/28/2022","8:00:00 AM","RFELIZ","1","ERRO DE LANÇAMENTO"
"601","58034277","-8.71","5/28/2022","8:00:00 AM","RFELIZ","1","ERRO DE LANÇAMENTO"
"1010","58237267","-8","5/28/2022","12:09:07 PM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"806","58276610","-1.58","5/28/2022","8:15:13 PM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"1106","58290176","-1.25","5/28/2022","12:25:00 AM","RFREITAS","1","LCTO EM DUPLICIDADE"
"903","58312781","43","5/28/2022","3:37:00 PM","RFELIZ","1","ERRO DE LANÇAMENTO"
"903","58312781","43","5/28/2022","3:38:00 PM","RFELIZ","1","ERRO DE LANÇAMENTO"
"302","58163921","253.03","5/28/2022","1:26:00 PM","RFELIZ","1","ERRO DE LANÇAMENTO"
"307","58017402","259.47","5/28/2022","12:31:00 AM","RFREITAS","1","ERRO DE LANÇAMENTO"
"601","58034277","-174.2","5/28/2022","8:00:00 AM","RFELIZ","1","ERRO DE LANÇAMENTO"
"106","58278842","-0.01","5/29/2022","8:12:38 AM","RFELIZ","1","CORTESIA DE DIÁRIAS"
"106","58278842","0","5/29/2022","8:12:38 AM","RFELIZ","1","CORTESIA DE DIÁRIAS"
"1005","58225803","143.87","5/29/2022","3:35:00 PM","RFELIZ","1","ERRO DE LANÇAMENTO"
"","","0.01","5/29/2022","2:20:44 AM","RFREITAS","1","ERRO DE LANÇAMENTO"
"","","0.01","5/29/2022","3:37:05 PM","RFELIZ","1","ERRO DE LANÇAMENTO"
"1206","58013784","-294","5/30/2022","1:54:08 PM","LPADOVINO","1","ERRO DE LANÇAMENTO"
"411","58233792","475.34","5/30/2022","3:07:40 PM","ANLGONCALVES","1","ERRO DE LANÇAMENTO"
"505","58325328","-184.8","5/30/2022","11:00:00 AM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"603","58314377","-130.71","5/30/2022","11:40:00 AM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"603","58314377","-124.5","5/30/2022","11:40:00 AM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"308","57882231","-25","5/30/2022","12:43:00 AM","RFELIZ","1","LCTO EM DUPLICIDADE"
"101","57764514","-18","5/30/2022","7:40:18 PM","CFIOR","3","ERRO DO SISTEMA"
"1101","58041087","-16","5/30/2022","9:34:12 AM","IGPESSOA","2","HOSPEDE NÃO CONSUMIU"
"1206","58013784","-14.7","5/30/2022","1:54:08 PM","LPADOVINO","1","ERRO DE LANÇAMENTO"
"101","57764514","-11.62","5/30/2022","7:45:47 PM","CFIOR","1","ERRO DE LANÇAMENTO"
"205","58339299","-10","5/30/2022","9:56:00 PM","ECSOUSA","1","ERRO DE LANÇAMENTO"
"505","58325328","-9.24","5/30/2022","11:00:00 AM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"603","58314377","-6.22","5/30/2022","11:40:00 AM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"308","57882231","-1.25","5/30/2022","12:43:00 AM","RFELIZ","1","LCTO EM DUPLICIDADE"
"205","58339299","-0.5","5/30/2022","9:56:00 PM","ECSOUSA","1","ERRO DE LANÇAMENTO"
"1105","58260668","19.41","5/30/2022","9:21:56 AM","IGPESSOA","1","ERRO DE LANÇAMENTO"
"604","57956502","50","5/30/2022","2:03:05 PM","ANLGONCALVES","1","ERRO DE LANÇAMENTO"
"306","58176373","64.5","5/30/2022","1:56:45 PM","ANLGONCALVES","1","ERRO DE LANÇAMENTO"
"","","105","5/30/2022","4:10:21 PM","ANLGONCALVES","1","ERRO DE LANÇAMENTO"
"603","58314377","130.71","5/30/2022","4:12:00 PM","ANLGONCALVES","1","ERRO DE LANÇAMENTO"
"1005","58225803","143.87","5/30/2022","4:00:28 PM","ANLGONCALVES","1","ERRO DE LANÇAMENTO"
"1102","57915229","172.2","5/30/2022","12:57:47 PM","LPADOVINO","1","Erro de Laçto"
"1102","57999031","172.2","5/30/2022","1:04:30 PM","LPADOVINO","1","Erro de Laçto"
"1106","58290176","230.3","5/30/2022","2:06:26 PM","ANLGONCALVES","1","ERRO DE LANÇAMENTO"
"1106","58290176","230.3","5/30/2022","2:11:05 PM","ANLGONCALVES","1","ERRO DE LANÇAMENTO"
"307","58017402","259.47","5/30/2022","3:03:47 PM","ANLGONCALVES","1","ERRO DE LANÇAMENTO"
"1206","58013784","308.7","5/30/2022","1:52:17 PM","LPADOVINO","1","Erro de Laçto"
"605","57915628","344.4","5/30/2022","12:52:02 PM","LPADOVINO","1","Erro de Laçto"
"","58340211","421.05","5/30/2022","7:15:02 PM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"101","57764514","-232.47","5/30/2022","7:45:47 PM","CFIOR","1","ERRO DE LANÇAMENTO"
"702","58141723","-30","5/31/2022","9:21:21 AM","IGPESSOA","1","ERRO DE LANÇAMENTO"
"","58348956","485.69","5/31/2022","11:49:07 AM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"406","58299823","8","5/31/2022","1:43:03 AM","RFREITAS","1","ERRO DE LANÇAMENTO"
